ID,class
2998,0
2999,0
3000,0
3001,0
3002,0
3003,0
3004,0
3005,0
3006,1
3007,0
3008,1
3009,0
3010,0
3011,0
3012,1
3013,2
3014,2
3015,0
3016,0
3017,0
3018,2
3019,2
3020,1
3021,0
3022,1
3023,2
3024,1
3025,1
3026,0
3027,0
3028,2
3029,0
3030,1
3031,0
3032,1
3033,0
3034,0
3035,1
3036,1
3037,2
3038,0
3039,0
3040,2
3041,0
3042,1
3043,0
3044,2
3045,0
3046,0
3047,0
3048,0
3049,1
3050,0
3051,0
3052,2
3053,0
3054,1
3055,1
3056,0
3057,1
3058,1
3059,0
3060,0
3061,0
3062,0
3063,1
3064,1
3065,0
3066,0
3067,0
3068,0
3069,2
3070,0
3071,0
3072,1
3073,1
3074,0
3075,0
3076,0
3077,0
3078,2
3079,1
3080,1
3081,2
3082,0
3083,1
3084,0
3085,2
3086,1
3087,0
3088,2
3089,0
3090,1
3091,1
3092,2
3093,1
3094,2
3095,1
3096,0
3097,0
3098,0
3099,2
3100,1
3101,2
3102,2
3103,2
3104,2
3105,0
3106,0
3107,2
3108,0
3109,0
3110,0
3111,0
3112,1
3113,1
3114,0
3115,1
3116,1
3117,2
3118,1
3119,0
3120,0
3121,0
3122,1
3123,0
3124,1
3125,2
3126,1
3127,0
3128,0
3129,2
3130,0
3131,1
3132,0
3133,0
3134,2
3135,2
3136,1
3137,0
3138,0
3139,1
3140,0
3141,1
3142,0
3143,1
3144,2
3145,0
3146,0
3147,0
3148,2
3149,0
3150,0
3151,1
3152,0
3153,0
3154,0
3155,0
3156,2
3157,0
3158,0
3159,0
3160,1
3161,0
3162,2
3163,1
3164,0
3165,1
3166,0
3167,0
3168,0
3169,2
3170,1
3171,0
3172,0
3173,0
3174,2
3175,0
3176,2
3177,0
3178,0
3179,1
3180,0
3181,2
3182,0
3183,1
3184,1
3185,0
3186,2
3187,0
3188,1
3189,0
3190,0
3191,1
3192,0
3193,0
3194,0
3195,0
3196,1
3197,0
3198,0
3199,2
3200,1
3201,1
3202,2
3203,1
3204,0
3205,0
3206,2
3207,1
3208,0
3209,0
3210,0
3211,0
3212,0
3213,0
3214,1
3215,1
3216,1
3217,2
3218,2
3219,1
3220,2
3221,2
3222,0
3223,0
3224,0
3225,0
3226,1
3227,0
3228,0
3229,2
3230,0
3231,0
3232,0
3233,0
3234,2
3235,2
3236,0
3237,0
3238,0
3239,1
3240,2
3241,0
3242,0
3243,2
3244,2
3245,0
3246,0
3247,1
3248,1
3249,1
3250,0
3251,2
3252,2
3253,0
3254,0
3255,2
3256,0
3257,0
3258,0
3259,0
3260,2
3261,0
3262,0
3263,0
3264,0
3265,0
3266,0
3267,0
3268,1
3269,0
3270,0
3271,0
3272,0
3273,0
3274,0
3275,2
3276,1
3277,0
3278,0
3279,2
3280,1
3281,0
3282,1
3283,2
3284,0
3285,2
3286,0
3287,1
3288,0
3289,1
3290,1
3291,1
3292,2
3293,0
3294,0
3295,1
3296,0
3297,0
3298,0
3299,1
3300,0
3301,0
3302,0
3303,2
3304,0
3305,0
3306,0
3307,1
3308,1
3309,0
3310,0
3311,2
3312,2
3313,0
3314,0
3315,1
3316,2
3317,0
3318,1
3319,0
3320,2
3321,0
3322,2
3323,0
3324,0
3325,0
3326,2
3327,0
3328,2
3329,0
3330,1
3331,2
3332,0
3333,0
3334,1
3335,2
3336,0
3337,0
3338,2
3339,1
3340,0
3341,0
3342,0
3343,1
3344,2
3345,0
3346,0
3347,1
3348,1
3349,0
3350,2
3351,0
3352,1
3353,0
3354,1
3355,2
3356,0
3357,0
3358,0
3359,0
3360,2
3361,0
3362,0
3363,1
3364,0
3365,0
3366,0
3367,0
3368,0
3369,1
3370,0
3371,0
3372,1
3373,2
3374,0
3375,0
3376,1
3377,0
3378,0
3379,0
3380,0
3381,1
3382,0
3383,0
3384,0
3385,1
3386,1
3387,0
3388,0
3389,0
3390,2
3391,0
3392,2
3393,0
3394,0
3395,1
3396,0
3397,0
3398,0
3399,0
3400,2
3401,0
3402,0
3403,1
3404,0
3405,1
3406,0
3407,1
3408,1
3409,0
3410,0
3411,0
3412,1
3413,1
3414,2
3415,2
3416,2
3417,1
3418,0
3419,1
3420,0
3421,0
3422,0
3423,0
3424,0
3425,1
3426,0
3427,0
3428,1
3429,2
3430,0
3431,1
3432,0
3433,0
3434,2
3435,0
3436,1
3437,0
3438,0
3439,2
3440,1
3441,1
3442,1
3443,2
3444,0
3445,0
3446,0
3447,2
3448,0
3449,0
3450,2
3451,0
3452,0
3453,2
3454,2
3455,1
3456,0
3457,0
3458,0
3459,0
3460,2
3461,0
3462,1
3463,0
3464,2
3465,2
3466,0
3467,2
3468,0
3469,0
3470,1
3471,0
3472,1
3473,0
3474,2
3475,1
3476,2
3477,1
3478,0
3479,0
3480,0
3481,0
3482,1
3483,0
3484,2
3485,0
3486,0
3487,0
3488,1
3489,0
3490,1
3491,2
3492,0
3493,0
3494,0
3495,2
3496,1
3497,1
3498,0
3499,0
3500,2
3501,0
3502,0
3503,0
3504,0
3505,1
3506,0
3507,0
3508,1
3509,2
3510,0
3511,2
3512,0
3513,2
3514,2
3515,0
3516,1
3517,2
3518,1
3519,0
3520,2
3521,2
3522,0
3523,0
3524,2
3525,2
3526,0
3527,0
3528,0
3529,2
3530,0
3531,0
3532,0
3533,0
3534,0
3535,0
3536,0
3537,0
3538,0
3539,1
3540,0
3541,2
3542,2
3543,2
3544,2
3545,0
3546,1
3547,1
3548,0
3549,2
3550,0
3551,0
3552,2
3553,0
3554,1
3555,0
3556,0
3557,0
3558,0
3559,0
3560,1
3561,0
3562,0
3563,1
3564,0
3565,1
3566,1
3567,0
3568,2
3569,0
3570,0
3571,0
3572,0
3573,0
3574,0
3575,0
3576,2
3577,1
3578,0
3579,1
3580,2
3581,0
3582,1
3583,2
3584,0
3585,1
3586,1
3587,1
3588,2
3589,0
3590,0
3591,0
3592,0
3593,0
3594,0
3595,1
3596,1
3597,0
3598,0
3599,0
3600,0
3601,0
3602,0
3603,0
3604,0
3605,0
3606,0
3607,0
3608,0
3609,0
3610,0
3611,0
3612,1
3613,1
3614,0
3615,0
3616,0
3617,0
3618,0
3619,0
3620,0
3621,0
3622,0
3623,2
3624,0
3625,0
3626,0
3627,1
3628,0
3629,0
3630,0
3631,0
3632,2
3633,0
3634,0
3635,1
3636,0
3637,2
3638,1
3639,0
3640,1
3641,2
3642,1
3643,0
3644,0
3645,0
3646,2
3647,1
3648,0
3649,1
3650,1
3651,0
3652,0
3653,2
3654,0
3655,0
3656,0
3657,0
3658,2
3659,0
3660,1
3661,0
3662,0
3663,1
3664,1
3665,0
3666,0
3667,2
3668,1
3669,0
3670,0
3671,0
3672,0
3673,0
3674,2
3675,0
3676,0
3677,1
3678,2
3679,1
3680,0
3681,0
3682,2
3683,2
3684,1
3685,2
3686,0
3687,0
3688,1
3689,0
3690,0
3691,1
3692,2
3693,2
3694,1
3695,0
3696,2
3697,0
3698,2
3699,0
3700,0
3701,0
3702,0
3703,1
3704,1
3705,1
3706,0
3707,2
3708,2
3709,0
3710,0
3711,2
3712,0
3713,0
3714,2
3715,0
3716,0
3717,0
3718,1
3719,0
3720,1
3721,0
3722,1
3723,0
3724,1
3725,0
3726,0
3727,0
3728,0
3729,0
3730,2
3731,2
3732,0
3733,2
3734,1
3735,0
3736,0
3737,0
3738,0
3739,1
3740,2
3741,0
3742,0
3743,0
3744,1
3745,1
3746,1
3747,2
3748,0
3749,1
3750,2
3751,2
3752,1
3753,0
3754,2
3755,1
3756,1
3757,0
3758,0
3759,2
3760,1
3761,1
3762,1
3763,2
3764,2
3765,0
3766,2
3767,0
3768,0
3769,0
3770,1
3771,1
3772,0
3773,0
3774,0
3775,0
3776,1
3777,0
3778,2
3779,0
3780,1
3781,1
3782,0
3783,1
3784,1
3785,0
3786,2
3787,0
3788,2
3789,0
3790,1
3791,1
3792,2
3793,2
3794,0
3795,2
3796,0
3797,1
3798,0
3799,1
3800,1
3801,0
3802,1
3803,0
3804,2
3805,1
3806,1
3807,0
3808,0
3809,0
3810,0
3811,0
3812,1
3813,0
3814,0
3815,1
3816,1
3817,0
3818,0
3819,2
3820,0
3821,0
3822,2
3823,0
3824,0
3825,0
3826,0
3827,1
3828,1
3829,0
3830,0
3831,2
3832,0
3833,0
3834,0
3835,0
3836,0
3837,0
3838,2
3839,0
3840,1
3841,1
3842,2
3843,1
3844,0
3845,2
3846,0
3847,1
3848,2
3849,1
3850,0
3851,1
3852,1
3853,0
3854,0
3855,0
3856,0
3857,2
3858,0
3859,0
3860,1
3861,0
3862,0
3863,2
3864,2
3865,1
3866,0
3867,1
3868,2
3869,2
3870,2
3871,0
3872,2
3873,1
3874,1
3875,2
3876,0
3877,0
3878,0
3879,0
3880,1
3881,0
3882,0
3883,1
3884,0
3885,1
3886,1
3887,1
3888,0
3889,1
3890,1
3891,0
3892,1
3893,2
3894,2
3895,0
3896,0
3897,2
3898,0
3899,0
3900,1
3901,0
3902,0
3903,0
3904,2
3905,2
3906,0
3907,1
3908,0
3909,2
3910,0
3911,0
3912,0
3913,1
3914,0
3915,0
3916,2
3917,0
3918,1
3919,0
3920,2
3921,1
3922,2
3923,2
3924,0
3925,0
3926,0
3927,0
3928,1
3929,0
3930,1
3931,1
3932,0
3933,0
3934,0
3935,0
3936,0
3937,0
3938,0
3939,0
3940,2
3941,0
3942,0
3943,1
3944,0
3945,0
3946,0
3947,0
3948,0
3949,2
3950,0
3951,0
3952,1
3953,0
3954,1
3955,0
3956,0
3957,0
3958,0
3959,0
3960,1
3961,2
3962,0
3963,0
3964,0
3965,2
3966,0
3967,0
3968,0
3969,0
3970,0
3971,0
3972,1
3973,1
3974,0
3975,0
3976,0
3977,0
3978,0
3979,1
3980,0
3981,1
3982,0
3983,1
3984,0
3985,0
3986,0
3987,2
3988,0
3989,1
3990,0
3991,0
3992,0
3993,2
3994,2
3995,1
3996,0
3997,0
3998,1
3999,2
4000,0
4001,2
4002,0
4003,2
4004,0
4005,0
4006,0
4007,0
4008,1
4009,0
4010,0
4011,0
4012,1
4013,0
4014,0
4015,0
4016,0
4017,0
4018,1
4019,1
4020,2
4021,0
4022,0
4023,0
4024,0
4025,0
4026,0
4027,1
4028,0
4029,2
4030,0
4031,1
4032,0
4033,0
4034,1
4035,0
4036,0
4037,2
4038,1
4039,2
4040,0
4041,2
4042,0
4043,2
4044,0
4045,0
4046,1
4047,1
4048,0
4049,0
4050,1
4051,2
4052,2
4053,0
4054,2
4055,2
4056,1
4057,0
4058,2
4059,0
4060,0
4061,1
4062,1
4063,0
4064,0
4065,0
4066,1
4067,1
4068,1
4069,0
4070,0
4071,1
4072,0
4073,0
4074,0
4075,0
4076,0
4077,0
4078,0
4079,1
4080,0
4081,1
4082,0
4083,0
4084,0
4085,0
4086,0
4087,0
4088,1
4089,0
4090,0
4091,0
4092,0
4093,0
4094,0
4095,1
4096,0
4097,0
4098,0
4099,2
4100,1
4101,2
4102,0
4103,1
4104,0
4105,0
4106,1
4107,2
4108,2
4109,0
4110,2
4111,0
4112,0
4113,2
4114,0
4115,1
4116,0
4117,2
4118,1
4119,0
4120,0
4121,2
4122,0
4123,0
4124,0
4125,0
4126,1
4127,1
4128,0
4129,0
4130,1
4131,1
4132,1
4133,2
4134,0
4135,0
4136,0
4137,0
4138,1
4139,1
4140,2
4141,0
4142,0
4143,1
4144,0
4145,0
4146,2
4147,0
4148,2
4149,0
4150,0
4151,0
4152,0
4153,2
4154,0
4155,2
4156,0
4157,0
4158,0
4159,0
4160,2
4161,0
4162,0
4163,0
4164,1
4165,0
4166,2
4167,0
4168,1
4169,0
4170,0
4171,0
4172,1
4173,0
4174,0
4175,1
4176,0
4177,1
4178,0
4179,0
4180,0
4181,0
4182,2
4183,2
4184,0
4185,0
4186,0
4187,1
4188,0
4189,1
4190,2
4191,0
4192,1
4193,0
4194,0
4195,0
4196,1
4197,1
4198,0
4199,0
4200,2
4201,0
4202,2
4203,0
4204,2
4205,1
4206,0
4207,1
4208,2
4209,0
4210,0
4211,2
4212,2
4213,0
4214,1
4215,0
4216,0
4217,2
4218,1
4219,0
4220,1
4221,0
4222,0
4223,0
4224,0
4225,1
4226,0
4227,0
4228,0
4229,1
4230,1
4231,1
4232,1
4233,0
4234,0
4235,1
4236,2
4237,2
4238,0
4239,0
4240,1
4241,0
4242,0
4243,1
4244,1
4245,1
4246,1
4247,0
4248,0
4249,2
4250,1
4251,2
4252,0
4253,2
4254,0
4255,2
4256,0
4257,1
4258,2
4259,0
4260,0
4261,0
4262,0
4263,0
4264,0
4265,1
4266,0
4267,0
4268,0
4269,0
4270,0
4271,2
4272,2
4273,1
4274,2
4275,0
4276,2
4277,1
4278,2
4279,0
4280,0
4281,1
4282,0
4283,2
4284,0
4285,0
4286,0
4287,2
4288,2
4289,0
4290,2
4291,2
4292,0
4293,0
4294,0
4295,1
4296,2
4297,0
4298,0
4299,0
4300,0
4301,0
4302,2
4303,2
4304,0
4305,0
4306,2
4307,1
4308,0
4309,0
4310,2
4311,1
4312,2
4313,0
4314,2
4315,1
4316,1
4317,1
4318,1
4319,0
4320,2
4321,2
4322,0
4323,0
4324,0
4325,0
4326,2
4327,0
4328,0
4329,0
4330,0
4331,0
4332,2
4333,0
4334,0
4335,2
4336,0
4337,1
4338,0
4339,2
4340,0
4341,0
4342,0
4343,0
4344,0
4345,1
4346,0
4347,0
4348,0
4349,0
4350,1
4351,1
4352,0
4353,0
4354,0
4355,0
4356,2
4357,1
4358,0
4359,1
4360,0
4361,0
4362,2
4363,0
4364,0
4365,0
4366,1
4367,0
4368,0
4369,0
4370,0
4371,0
4372,0
4373,0
4374,1
4375,0
4376,0
4377,1
4378,1
4379,1
4380,1
4381,0
4382,2
4383,0
4384,0
4385,1
4386,1
4387,0
4388,0
4389,0
4390,1
4391,0
4392,1
4393,0
4394,0
4395,2
4396,0
4397,0
4398,0
4399,0
4400,1
4401,0
4402,0
4403,1
4404,0
4405,0
4406,0
4407,2
4408,0
4409,1
4410,0
4411,0
4412,0
4413,0
4414,0
4415,1
4416,0
4417,2
4418,0
4419,1
4420,0
4421,0
4422,1
4423,0
4424,0
4425,0
4426,1
4427,1
4428,0
4429,0
4430,1
4431,0
4432,0
4433,0
4434,2
4435,1
4436,0
4437,1
4438,0
4439,0
4440,0
4441,1
4442,1
4443,1
4444,0
4445,1
4446,0
4447,1
4448,2
4449,0
4450,0
4451,1
4452,0
4453,0
4454,1
4455,1
4456,2
4457,0
4458,0
4459,2
4460,1
4461,0
4462,0
4463,0
4464,0
4465,0
4466,0
4467,0
4468,1
4469,0
4470,1
4471,0
4472,1
4473,0
4474,2
4475,0
4476,0
4477,1
4478,2
4479,2
4480,0
4481,0
4482,0
4483,0
4484,0
4485,0
4486,0
4487,1
4488,0
4489,2
4490,0
4491,0
4492,0
4493,0
4494,1
4495,2
4496,2
4497,2
4498,1
4499,2
4500,0
4501,0
4502,0
4503,1
4504,2
4505,1
4506,0
4507,0
4508,0
4509,2
4510,1
4511,2
4512,0
4513,2
4514,0
4515,0
4516,0
4517,0
4518,0
4519,1
4520,0
4521,2
4522,0
4523,0
4524,2
4525,2
4526,0
4527,0
4528,0
4529,1
4530,0
4531,2
4532,2
4533,1
4534,0
4535,2
4536,2
4537,1
4538,2
4539,0
4540,2
4541,0
4542,1
4543,1
4544,1
4545,0
4546,2
4547,0
4548,1
4549,0
4550,1
4551,0
4552,0
4553,2
4554,0
4555,0
4556,0
4557,1
4558,0
4559,0
4560,2
4561,1
4562,0
4563,2
4564,1
4565,1
4566,2
4567,1
4568,0
4569,1
4570,0
4571,2
4572,0
4573,1
4574,0
4575,0
4576,0
4577,1
4578,2
4579,2
4580,0
4581,1
4582,1
4583,0
4584,0
4585,0
4586,2
4587,1
4588,0
4589,0
4590,2
4591,0
4592,0
4593,0
4594,1
4595,0
4596,1
4597,0
4598,1
4599,0
4600,2
4601,0
4602,2
4603,0
4604,0
4605,2
4606,0
4607,0
4608,1
4609,0
4610,2
4611,0
4612,0
4613,0
4614,0
4615,0
4616,0
4617,0
4618,0
4619,0
4620,2
4621,0
4622,0
4623,0
4624,0
4625,2
4626,0
4627,0
4628,1
4629,0
4630,2
4631,1
4632,0
4633,1
4634,0
4635,2
4636,0
4637,2
4638,0
4639,2
4640,2
4641,1
4642,0
4643,1
4644,2
4645,1
4646,0
4647,1
4648,2
4649,1
4650,0
4651,2
4652,0
4653,2
4654,1
4655,1
4656,2
4657,0
4658,0
4659,2
4660,0
4661,0
4662,0
4663,0
4664,0
4665,0
4666,1
4667,1
4668,0
4669,0
4670,1
4671,0
4672,0
4673,0
4674,0
4675,1
4676,1
4677,0
4678,0
4679,1
4680,1
4681,0
4682,2
4683,0
4684,2
4685,1
4686,1
4687,0
4688,0
4689,0
4690,1
4691,0
4692,0
4693,0
4694,0
4695,1
4696,1
4697,2
4698,0
4699,2
4700,0
4701,2
4702,0
4703,0
4704,1
4705,1
4706,0
4707,2
4708,2
4709,2
4710,2
4711,0
4712,2
4713,1
4714,2
4715,0
4716,1
4717,0
4718,2
4719,2
4720,0
4721,0
4722,0
4723,0
4724,1
4725,2
4726,2
4727,0
4728,2
4729,0
4730,2
4731,1
4732,1
4733,0
4734,1
4735,0
4736,1
4737,0
4738,2
4739,0
4740,0
4741,2
4742,0
4743,0
4744,2
4745,1
4746,2
4747,0
4748,0
4749,0
4750,0
4751,0
4752,0
4753,0
4754,1
4755,2
4756,1
4757,0
4758,0
4759,1
4760,1
4761,0
4762,1
4763,0
4764,2
4765,0
4766,0
4767,2
4768,2
4769,0
4770,0
4771,1
4772,0
4773,0
4774,0
4775,0
4776,1
4777,1
4778,0
4779,0
4780,1
4781,0
4782,0
4783,1
4784,0
4785,0
4786,1
4787,0
4788,2
4789,0
4790,1
4791,1
4792,2
4793,0
4794,0
4795,0
4796,0
4797,1
4798,2
4799,1
4800,0
4801,2
4802,0
4803,1
4804,0
4805,0
4806,0
4807,0
4808,0
4809,0
4810,0
4811,0
4812,0
4813,0
4814,0
4815,1
4816,0
4817,1
4818,1
4819,1
4820,0
4821,0
4822,2
4823,0
4824,0
4825,2
4826,1
4827,0
4828,0
4829,1
4830,0
4831,1
4832,0
4833,0
4834,0
4835,0
4836,1
4837,0
4838,2
4839,0
4840,0
4841,2
4842,0
4843,0
4844,0
4845,2
4846,0
4847,0
4848,1
4849,1
4850,1
4851,0
4852,0
4853,0
4854,1
4855,0
4856,0
4857,0
4858,0
4859,1
4860,0
4861,1
4862,1
4863,1
4864,0
4865,0
4866,1
4867,0
4868,0
4869,0
4870,1
4871,0
4872,1
4873,0
4874,0
4875,0
4876,0
4877,1
4878,1
4879,2
4880,1
4881,0
4882,0
4883,2
4884,1
4885,0
4886,1
4887,0
4888,0
4889,0
4890,0
4891,0
4892,1
4893,0
4894,2
4895,0
4896,2
4897,0
4898,0
4899,0
4900,0
4901,0
4902,1
4903,0
4904,0
4905,1
4906,2
4907,1
4908,0
4909,0
4910,0
4911,1
4912,0
4913,0
4914,0
4915,0
4916,2
4917,1
4918,2
4919,2
4920,2
4921,0
4922,0
4923,2
4924,0
4925,0
4926,1
4927,0
4928,2
4929,2
4930,0
4931,2
4932,0
4933,1
4934,1
4935,0
4936,0
4937,2
4938,0
4939,0
4940,1
4941,2
4942,1
4943,0
4944,0
4945,1
4946,0
4947,0
4948,2
4949,0
4950,2
4951,1
4952,1
4953,0
4954,1
4955,0
4956,2
4957,0
4958,2
4959,2
4960,2
4961,2
4962,0
4963,0
4964,2
4965,0
4966,0
4967,1
4968,0
4969,0
4970,2
4971,0
4972,0
4973,0
4974,0
4975,0
4976,2
4977,2
4978,2
4979,0
4980,0
4981,0
4982,0
4983,2
4984,0
4985,1
4986,0
4987,1
4988,2
4989,2
4990,1
4991,0
4992,1
4993,0
4994,1
4995,2
4996,1
4997,0
4998,0
4999,0
5000,0
5001,0
5002,0
5003,0
5004,2
5005,0
5006,2
5007,0
5008,0
5009,1
5010,0
5011,0
5012,1
5013,0
5014,1
5015,0
5016,0
5017,0
5018,2
5019,0
5020,1
5021,0
5022,0
5023,0
5024,1
5025,0
5026,1
5027,0
5028,2
5029,2
5030,0
5031,0
5032,0
5033,0
5034,2
5035,1
5036,0
5037,2
5038,0
5039,1
5040,0
5041,1
5042,2
5043,0
5044,2
5045,0
5046,0
5047,2
5048,2
5049,0
5050,0
5051,2
5052,0
5053,0
5054,0
5055,0
5056,2
5057,0
5058,0
5059,0
5060,0
5061,2
5062,0
5063,2
5064,1
5065,0
5066,0
5067,2
5068,1
5069,0
5070,0
5071,0
5072,0
5073,0
5074,1
5075,0
5076,0
5077,2
5078,1
5079,2
5080,1
5081,1
5082,0
5083,1
5084,2
5085,1
5086,1
5087,0
5088,0
5089,2
5090,0
5091,1
5092,1
5093,0
5094,2
5095,0
5096,2
5097,0
5098,2
5099,2
5100,0
5101,0
5102,1
5103,0
5104,0
5105,1
5106,0
5107,0
5108,2
5109,0
5110,1
5111,1
5112,0
5113,0
5114,0
5115,0
5116,2
5117,2
5118,0
5119,0
5120,0
5121,2
5122,0
5123,0
5124,0
5125,0
5126,0
5127,0
5128,0
5129,0
5130,0
5131,0
5132,1
5133,0
5134,1
5135,0
5136,2
5137,1
5138,0
5139,0
5140,1
5141,0
5142,0
5143,2
5144,2
5145,1
5146,0
5147,0
5148,0
5149,1
5150,0
5151,2
5152,2
5153,1
5154,0
5155,0
5156,0
5157,0
5158,0
5159,1
5160,0
5161,1
5162,0
5163,2
5164,1
5165,0
5166,0
5167,0
5168,1
5169,2
5170,0
5171,2
5172,1
5173,1
5174,0
5175,2
5176,1
5177,1
5178,0
5179,0
5180,0
5181,0
5182,1
5183,1
5184,0
5185,0
5186,2
5187,0
5188,0
5189,1
5190,1
5191,1
5192,0
5193,0
5194,1
5195,0
5196,0
5197,0
5198,0
5199,1
5200,0
5201,0
5202,0
5203,0
5204,0
5205,0
5206,1
5207,0
5208,1
5209,0
5210,1
5211,1
5212,1
5213,1
5214,0
5215,1
5216,0
5217,1
5218,0
5219,2
5220,0
5221,1
5222,0
5223,0
5224,2
5225,0
5226,0
5227,1
5228,0
5229,2
5230,2
5231,0
5232,0
5233,0
5234,0
5235,1
5236,2
5237,0
5238,0
5239,2
5240,0
5241,2
5242,0
5243,0
5244,2
5245,0
5246,1
5247,2
5248,0
5249,0
5250,2
5251,0
5252,0
5253,1
5254,1
5255,0
5256,2
5257,0
5258,0
5259,1
5260,0
5261,2
5262,0
5263,1
5264,2
5265,1
5266,0
5267,0
5268,1
5269,0
5270,1
5271,2
5272,2
5273,0
5274,0
5275,2
5276,1
5277,2
5278,0
5279,0
5280,0
5281,0
5282,0
5283,2
5284,0
5285,0
5286,0
5287,0
5288,0
5289,1
5290,0
5291,0
5292,0
5293,2
5294,0
5295,0
5296,0
5297,0
5298,0
5299,0
5300,1
5301,2
5302,0
5303,0
5304,0
5305,0
5306,0
5307,1
5308,0
5309,0
5310,1
5311,0
5312,0
5313,1
5314,1
5315,2
5316,1
5317,2
5318,2
5319,0
5320,1
5321,1
5322,0
5323,1
5324,1
5325,1
5326,2
5327,0
5328,0
5329,1
5330,2
5331,0
5332,2
5333,1
5334,0
5335,1
5336,0
5337,1
5338,1
5339,2
5340,0
5341,2
5342,0
5343,2
5344,0
5345,0
5346,0
5347,2
5348,0
5349,0
5350,0
5351,0
5352,0
5353,0
5354,0
5355,0
5356,1
5357,0
5358,0
5359,2
5360,1
5361,2
5362,0
5363,0
5364,1
5365,2
5366,0
5367,0
5368,0
5369,2
5370,2
5371,0
5372,0
5373,0
5374,1
5375,0
5376,0
5377,0
5378,0
5379,0
5380,2
5381,0
5382,0
5383,0
5384,1
5385,0
5386,0
5387,1
5388,0
5389,0
5390,0
5391,1
5392,1
5393,0
5394,0
5395,1
5396,0
5397,2
5398,0
5399,2
5400,0
5401,0
5402,1
5403,0
5404,0
5405,1
5406,0
5407,0
5408,0
5409,0
5410,1
5411,0
5412,1
5413,0
5414,0
5415,1
5416,0
5417,0
5418,1
5419,1
5420,2
5421,2
5422,0
5423,1
5424,1
5425,1
5426,0
5427,2
5428,0
5429,2
5430,0
5431,0
5432,0
5433,1
5434,0
5435,2
5436,0
5437,2
5438,2
5439,1
5440,1
5441,0
5442,1
5443,0
5444,0
5445,1
5446,1
5447,0
5448,1
5449,0
5450,1
5451,0
5452,0
5453,0
5454,0
5455,0
5456,1
5457,0
5458,1
5459,1
5460,0
5461,0
5462,0
5463,0
5464,1
5465,0
5466,0
5467,1
5468,2
5469,0
5470,0
5471,2
5472,0
5473,0
5474,0
5475,0
5476,0
5477,0
5478,0
5479,2
5480,2
5481,1
5482,0
5483,2
5484,0
5485,0
5486,2
5487,1
5488,1
5489,0
5490,1
5491,0
5492,0
5493,0
5494,0
5495,2
5496,1
5497,1
5498,0
5499,0
5500,0
5501,0
5502,1
5503,0
5504,0
5505,0
5506,0
5507,0
5508,0
5509,0
5510,1
5511,1
5512,1
5513,0
5514,2
5515,0
5516,0
5517,0
5518,2
5519,2
5520,1
5521,1
5522,1
5523,0
5524,0
5525,0
5526,1
5527,1
5528,0
5529,2
5530,0
5531,1
5532,0
5533,0
5534,2
5535,0
5536,1
5537,0
5538,2
5539,0
5540,0
5541,0
5542,1
5543,0
5544,0
5545,0
5546,1
5547,2
5548,0
5549,0
5550,0
5551,1
5552,2
5553,2
5554,1
5555,0
5556,0
5557,0
5558,0
5559,0
5560,0
5561,1
5562,0
5563,0
5564,1
5565,0
5566,1
5567,0
5568,0
5569,0
5570,0
5571,0
5572,0
5573,1
5574,0
5575,1
5576,0
5577,0
5578,0
5579,0
5580,0
5581,0
5582,0
5583,2
5584,1
5585,2
5586,2
5587,0
5588,0
5589,0
5590,0
5591,1
5592,0
5593,0
5594,1
5595,0
5596,1
5597,0
5598,1
5599,2
5600,0
5601,0
5602,0
5603,1
5604,0
5605,2
5606,0
5607,2
5608,2
5609,1
5610,0
5611,2
5612,0
5613,0
5614,1
5615,2
5616,1
5617,0
5618,0
5619,1
5620,0
5621,0
5622,0
5623,2
5624,2
5625,2
5626,0
5627,0
5628,2
5629,0
5630,0
5631,0
5632,0
5633,0
5634,1
5635,1
5636,1
5637,2
5638,2
5639,1
5640,0
5641,1
5642,0
5643,0
5644,2
5645,2
5646,0
5647,1
5648,0
5649,0
5650,0
5651,0
5652,2
5653,0
5654,0
5655,2
5656,2
5657,0
5658,0
5659,2
5660,1
5661,1
5662,0
5663,1
5664,0
5665,0
5666,0
5667,1
5668,1
5669,2
5670,0
5671,0
5672,1
5673,0
5674,0
5675,0
5676,0
5677,0
5678,0
5679,1
5680,0
5681,0
5682,0
5683,2
5684,1
5685,1
5686,2
5687,1
5688,0
5689,0
5690,0
5691,0
5692,1
5693,0
5694,0
5695,0
5696,1
5697,2
5698,0
5699,0
5700,0
5701,2
5702,2
5703,2
5704,0
5705,2
5706,0
5707,1
5708,0
5709,1
5710,1
5711,2
5712,1
5713,1
5714,0
5715,0
5716,1
5717,0
5718,0
5719,0
5720,0
5721,1
5722,1
5723,2
5724,0
5725,1
5726,0
5727,0
5728,1
5729,0
5730,0
5731,0
5732,0
5733,0
5734,0
5735,0
5736,1
5737,0
5738,0
5739,2
5740,2
5741,2
5742,0
5743,0
5744,2
5745,0
5746,0
5747,0
5748,0
5749,0
5750,0
5751,0
5752,1
5753,0
5754,2
5755,0
5756,0
5757,1
5758,1
5759,0
5760,2
5761,0
5762,1
5763,2
5764,0
5765,2
5766,0
5767,2
5768,2
5769,1
5770,2
5771,0
5772,0
5773,0
5774,1
5775,0
5776,0
5777,0
5778,0
5779,0
5780,1
5781,2
5782,0
5783,2
5784,0
5785,2
5786,0
5787,0
5788,0
5789,0
5790,0
5791,0
5792,0
5793,0
5794,0
5795,2
5796,0
